"simple_linnean_group_alt","major_type","linnean_order","linnean_family","linnean_subfamily","linnean_tribe","species","subspecies","genus","internal_id","canonical_sciname","notes","citation","extinct?","juniorSynonym?","synonymOf?","newSppSinceMSW3?","IfNew_category","IfNew_valid_SciName","IfNew_described_SciName","IfNew_GeoRegion","IfNew_evidenceCitation","IfNew_evidenceAuthors","IfNew_evidenceYear","IfNew_evidenceLink","IfNew_nameCitation","IfNew_nameAuthors","IfNew_nameYear","IfNew_nameLink","genusTransfersinceMSW3?","IfTransfer_oldSciName","IfTransfer_oldIUCN_ID","IfTransfer_evidenceCitation"
"placentalia","boreoeutheria","artiodactyla","ziphiidae","","","traversii","","mesoplodon","41760","Mesoplodon traversii","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"marsupalia","ameridelphia","didelphimorphia","didelphidae","didelphinae","metachirini","nudicaudatus","","metachirus","40509","Metachirus nudicaudatus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","granti","","micaelamys","400000254","Micaelamys granti","moved to Micaelamys from Aethomys","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","muridae","murinae","arvicanthini","namaquensis","","micaelamys","400000255","Micaelamys namaquensis","moved to Micaelamys from Aethomys","Monadjem, A., Taylor, P. J., Denys, C., & Cotterill, F. P. (2015). Rodents of Sub-Saharan Africa: A biogeographic and taxonomic synthesis. Walter de Gruyter GmbH & Co KG.","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","acariensis","","mico","41580","Mico acariensis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","argentatus","","mico","41520","Mico argentatus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","chrysoleucus","","mico","400000256","Mico chrysoleucus","ends in -us not -a","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","emiliae","","mico","42691","Mico emiliae","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","humeralifer","","mico","400000257","Mico humeralifer","ends in -er not -era","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","intermedius","","mico","39911","Mico intermedius","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","leucippe","","mico","39912","Mico leucippe","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","manicorensis","","mico","41582","Mico manicorensis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","marcai","","mico","39914","Mico marcai","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","mauesi","","mico","41583","Mico mauesi","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","melanurus","","mico","136294","Mico melanurus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","nigriceps","","mico","39913","Mico nigriceps","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","rondoni","","mico","136804","Mico rondoni","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cebidae","callitrichinae","","saterei","","mico","42692","Mico saterei","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","cricetidae","sigmodontinae","oryzomyini","transitorius","","microakodontomys","136468","Microakodontomys transitorius","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","caviidae","caviinae","","australis","","microcavia","13319","Microcavia australis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","caviidae","caviinae","","niata","","microcavia","13320","Microcavia niata","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","rodentia","caviidae","caviinae","","shiptoni","","microcavia","13321","Microcavia shiptoni","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","arnholdi","","microcebus","16971390","Microcebus arnholdi","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","berthae","","microcebus","41573","Microcebus berthae","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","bongolavensis","","microcebus","136537","Microcebus bongolavensis","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","boraha","","microcebus","100000851","Microcebus boraha","described in 2016","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery and validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","false","false","","true","denovo","Microcebus boraha","Microcebus boraha","madagascar","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery & validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W","2016","http://onlinelibrary.wiley.com/doi/10.1111/mec.13604/full","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery & validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder & Weisrock.","2016","http://onlinelibrary.wiley.com/doi/10.1111/mec.13604/full","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","danfossi","","microcebus","136347","Microcebus danfossi","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","ganzhorni","","microcebus","100000850","Microcebus ganzhorni","described in 2016","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery and validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","false","false","","true","denovo","Microcebus ganzhorni","Microcebus ganzhorni","madagascar","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery & validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W","2016","http://onlinelibrary.wiley.com/doi/10.1111/mec.13604/full","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery & validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder & Weisrock.","2016","http://onlinelibrary.wiley.com/doi/10.1111/mec.13604/full","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","gerpi","","microcebus","16971461","Microcebus gerpi","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","griseorufus","","microcebus","136637","Microcebus griseorufus","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","jollyae","","microcebus","136458","Microcebus jollyae","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","lehilahytsara","","microcebus","136199","Microcebus lehilahytsara","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","macarthurii","","microcebus","16971425","Microcebus macarthurii","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","mamiratra","","microcebus","136206","Microcebus mamiratra","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","manitatra","","microcebus","100000849","Microcebus manitatra","described in 2016","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery and validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","false","false","","true","denovo","Microcebus manitatra","Microcebus manitatra","madagascar","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W. (2016). Species discovery & validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in Madagascar's mouse lemurs. Molecular ecology.","Hotaling, S., Foley, M. E., Lawrence, N. M., Bocanegra, J., Blanco, M. B., Rasoloarison, R., ... & Weisrock, D. W","2016"," noneYet"," noneYet","Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder & Weisrock.","2016"," noneYet","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","margotmarshae","","microcebus","16971364","Microcebus margotmarshae","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","marohita","","microcebus","46251646","Microcebus marohita","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
"placentalia","boreoeutheria","primates","cheirogaleidae","","","mittermeieri","","microcebus","136272","Microcebus mittermeieri","","","false","false","","false","","","","","","","","","","","","","false","NA","",""
