canonical_sciname,id,species_authority,image,notes,authority_year,parens_auth_genus,taxon_author,parens_auth_species,genus_authority,deprecated_scientific,subspecies,source,species,taxon_credit,taxon_credit_date,common_name,citation,image_credit,image_license,entry,common_name_source,image_caption,species_authority_citation,genus_authority_citation,simple_linnean_group,simple_linnean_group_alt,major_type,major_subtype,simple_linnean_subgroup,linnean_order,linnean_family,linnean_subfamily,linnean_tribe,genus,juniorSynonym,synonymOf,TaxonomyNotes,TaxonomyNotes_Citation,extinct,geo_distribution,authority_fullcitation,authority_link,MDDv1,internal_id,newSppSinceMSW3,IfNew_category,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Hipposideros khaokhouayensis,808,Guillén-Servent & Francis,NULL,NULL,"{""1800"":2006}",0,NULL,0,Schneider,NULL,NULL,iucn,khaokhouayensis,NULL,NULL,Phou Khao Khouay Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,136819,1,deNovo,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros khasiana,8189,"Thabah, Rossiter, Kingston, Shuyi Zhang, Parsons, Khin Mya Mya, Akbar, & Jones",NULL,described in 2006,"{""1800"":2006}",0,NULL,0,Schneider,NULL,NULL,NULL,khasiana,NULL,NULL,NULL,"Thabah, A., Rossiter, S. J., Kingston, T., Zhang, S., Parsons, S., Mya, K. M., ... & Jones, G. (2006). Genetic divergence and echolocation call frequency in cryptic species of Hipposideros larvatus sl (Chiroptera: Hipposideridae) from the Indo?Malayan region. Biological Journal of the Linnean Society, 88(1), 119-130.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,described in 2006,"Thabah, A., Rossiter, S. J., Kingston, T., Zhang, S., Parsons, S., Mya, K. M., ... & Jones, G. (2006). Genetic divergence and echolocation call frequency in cryptic species of Hipposideros larvatus sl (Chiroptera: Hipposideridae) from the Indo‐Malayan region. Biological Journal of the Linnean Society, 88(1), 119-130.",0,Indomalayan,NA,NA,1,100000525,1,deNovo,"Thabah, A., Rossiter, S. J., Kingston, T., Zhang, S., Parsons, S., Mya, K. M., ... & Jones, G. (2006). Genetic divergence & echolocation call frequency in cryptic species of Hipposideros larvatus sl (Chiroptera: Hipposideridae) from the Indo‐Malayan region. Biological Journal of the Linnean Society, 88(1), 119-130.","Thabah, A., Rossiter, S J., Kingston, T., Zhang, S., Parsons, S., Mya, K M., .. & Jones, G ",2006, noneYet, noneYet,"Thabah, Rossiter, Kingston, Zhang, Parsons, Mya, Akbar & Jones",2006, noneYet,0,NA,NA,NA
Hipposideros lamottei,809,Brosset,NULL,NULL,"{""1800"":1985}",0,NULL,0,Schneider,NULL,NULL,iucn,lamottei,NULL,NULL,Lamotte&#39;s Roundleaf Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Afrotropic,NA,NA,1,10141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros lankadiva,810,Kelaart,NULL,NULL,"{""1800"":1823}",0,NULL,0,Schneider,NULL,NULL,iucn,lankadiva,NULL,NULL,Indian Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros larvatus,811,Horsfield,NULL,NULL,"{""1800"":1823}",0,NULL,0,Schneider,NULL,NULL,iucn,larvatus,NULL,NULL,Horsfield&#39;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,"Indomalayan,  Palearctic",NA,NA,1,10143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros lekaguli,812,Thonglongya & Hill,NULL,NULL,"{""1800"":1974}",0,NULL,0,Schneider,NULL,NULL,iucn,lekaguli,NULL,NULL,Large Asian Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros lylei,813,Thomas,NULL,NULL,"{""1800"":1913}",0,NULL,0,Schneider,NULL,NULL,iucn,lylei,NULL,NULL,Shield-faced Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10145,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros macrobullatus,814,Tate,NULL,NULL,"{""1800"":1941}",0,NULL,0,Schneider,NULL,NULL,iucn,macrobullatus,NULL,NULL,Big-eared Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,10146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros madurae,815,Kitchener & Maryanto,NULL,NULL,"{""1800"":1993}",0,NULL,0,Schneider,NULL,NULL,iucn,madurae,NULL,NULL,Maduran Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros maggietaylorae,816,Smith & Hill,NULL,NULL,"{""1800"":1981}",0,NULL,0,Schneider,NULL,NULL,iucn,maggietaylorae,NULL,NULL,Maggie Taylor&#39;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,10148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros marisae,817,Aellen,NULL,NULL,"{""1800"":1954}",0,NULL,0,Schneider,NULL,NULL,iucn,marisae,NULL,NULL,Aellen&#39;s Roundleaf Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Afrotropic,NA,NA,1,10149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros megalotis,818,Heuglin,NULL,NULL,"{""1800"":1862}",0,NULL,0,Schneider,NULL,NULL,iucn,megalotis,NULL,NULL,Ethiopian Large-eared Roundleaf Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Afrotropic,NA,NA,1,10150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros muscinus,819,Thomas & Doria,NULL,NULL,"{""1800"":1886}",0,NULL,0,Schneider,NULL,NULL,iucn,muscinus,NULL,NULL,Fly River Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,10151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros nequam,820,K. Andersen,NULL,NULL,"{""1800"":1918}",0,NULL,0,Schneider,NULL,NULL,iucn,nequam,NULL,NULL,Malayan Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10152,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros nicobarulae,8202,Miller,NULL,recognized as a distinct species recently,"{""1800"":1902}",0,NULL,0,Schneider,NULL,NULL,NULL,nicobarulae,NULL,NULL,NULL,"Douangboubpha, B., Bumrungsri, S., Satasook, C., Soisook, P., Hla Bu, S. S., Aul, B., ... & Bates, P. J. (2011). A new species of small Hipposideros (Chiroptera: Hipposideridae) from Myanmar and a revaluation of the taxon H. nicobarulae Miller, 1902 from the Nicobar Islands. Acta Chiropterologica, 13(1), 61-78.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,recognized as a distinct species recently,"Douangboubpha, B., Bumrungsri, S., Satasook, C., Soisook, P., Hla Bu, S. S., Aul, B., ... & Bates, P. J. (2011). A new species of small Hipposideros (Chiroptera: Hipposideridae) from Myanmar and a revaluation of the taxon H. nicobarulae Miller, 1902 from the Nicobar Islands. Acta Chiropterologica, 13(1), 61-78.",0,Indomalayan,NA,NA,1,100000526,1,split,"Douangboubpha, B., Bumrungsri, S., Satasook, C., Soisook, P., Hla Bu, S. S., Aul, B., ... & Bates, P. J. (2011). A new species of small Hipposideros (Chiroptera: Hipposideridae) from Myanmar & a revaluation of the taxon H. nicobarulae Miller, 1902 from the Nicobar Islands. Acta Chiropterologica, 13(1), 61-78.","Douangboubpha, B., Bumrungsri, S., Satasook, C., Soisook, P., Hla Bu, S S., Aul, B., .. & Bates, P J ",2011, noneYet, noneYet,Miller,1902, noneYet,0,NA,NA,NA
Hipposideros obscurus,821,Peters,NULL,NULL,"{""1800"":1861}",0,NULL,0,Schneider,NULL,NULL,iucn,obscurus,NULL,NULL,Philippine Forest Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros orbiculus,822,"Francis, Kock, & Habersetzer",NULL,NULL,"{""1800"":1999}",0,NULL,0,Schneider,NULL,NULL,iucn,orbiculus,NULL,NULL,Orbiculus Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,136192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros papua,823,Thomas & Doria,NULL,NULL,"{""1800"":1886}",0,NULL,0,Schneider,NULL,NULL,iucn,papua,NULL,NULL,Biak Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,10107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros pelingensis,824,Shamel,NULL,NULL,"{""1800"":1940}",0,NULL,0,Schneider,NULL,NULL,iucn,pelingensis,NULL,NULL,Peleng Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,136600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros pendleburyi,825,Chasen,NULL,split from H. turpis,"{""1800"":1936}",0,NULL,0,Schneider,NULL,NULL,newsp,pendleburyi,NULL,NULL,NULL,"Thong, V. D., Puechmaille, S. J., Denzinger, A., Bates, P. J., Dietz, C., Csorba, G., ... & SCHNITZLER, H. U. (2012). Systematics of the Hipposideros turpis complex and a description of a new subspecies from Vietnam. Mammal Review, 42(2), 166-192.",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,split from H. turpis,"Thong, V. D., Puechmaille, S. J., Denzinger, A., Bates, P. J., Dietz, C., Csorba, G., ... & SCHNITZLER, H. U. (2012). Systematics of the Hipposideros turpis complex and a description of a new subspecies from Vietnam. Mammal Review, 42(2), 166-192.",0,Indomalayan,NA,NA,1,100000125,1,split,"Thong, V.D., S.J. Puechmaille, A. Denzinger, P.J.J. Bates, C. Dietz, G. Csorba, P. Soisook, E.C. Teeling, S. Matsumura, N.M. Furey & H-U. Schnitzler. 2012. Systematics of the Hipposideros turpis complex & a description of a new subspecies from Vietnam. Mammal Review, DOI: 10.1111/j.1365-2907.2011.00202.x","Thong, V.D., S.J Puechmaille, A Denzinger, P.J.J Bates, C Dietz, G Csorba, P Soisook, E.C Teeling, S Matsumura, N.M Furey & H-U Schnitzler",2012, noneYet, noneYet,Chasen,1936, noneYet,0,NA,NA,NA
Hipposideros pomona,826,K. Andersen,NULL,NULL,"{""1800"":1918}",0,NULL,0,Schneider,NULL,NULL,iucn,pomona,NULL,NULL,Andersen&#39;s Leaf-nosed Bat,"Thong, V.D., Dietz, C., Denzinger, A., Bates, P.J.J., Puechmaille, S.J., Callou, C., Schnitzler, H.-U. 2012. Resolving a mammal mystery: the identity of Paracoelops megalotis (Chiroptera: Hipposideridae). Zootaxa 3505: 75-87",NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,Paracoelops megalotis,NA,"Thong, V.D., Dietz, C., Denzinger, A., Bates, P.J.J., Puechmaille, S.J., Callou, C., Schnitzler, H.-U. 2012. Resolving a mammal mystery: the identity of Paracoelops megalotis (Chiroptera: Hipposideridae). Zootaxa 3505: 75-87",0,"Indomalayan,  Palearctic",NA,NA,1,10154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros pratti,827,Thomas,NULL,NULL,"{""1800"":1913}",0,NULL,0,Schneider,NULL,NULL,iucn,pratti,NULL,NULL,Pratt&#39;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,"Indomalayan,  Palearctic",NA,NA,1,10155,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros pygmaeus,828,Waterhouse,NULL,NULL,"{""1800"":1943}",0,NULL,0,Schneider,NULL,NULL,iucn,pygmaeus,NULL,NULL,Philippine Pygmy Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros ridleyi,829,Robinson & Kloss,NULL,NULL,"{""1800"":1911}",0,NULL,0,Schneider,NULL,NULL,iucn,ridleyi,NULL,NULL,Ridley&#39;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros rotalis,830,"Francis, Kock, & Habersetzer",NULL,NULL,"{""1800"":1999}",0,NULL,0,Schneider,NULL,NULL,iucn,rotalis,NULL,NULL,Laotian Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,136477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros ruber,831,Noack,NULL,NULL,"{""1800"":1893}",0,NULL,0,Schneider,NULL,NULL,iucn,ruber,NULL,NULL,Noack&#39;s Roundleaf Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Afrotropic,NA,NA,1,10157,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros scutinares,832,"Robinson, Jenkins, Francis, & Fulford",NULL,NULL,"{""1800"":2003}",0,NULL,0,Schneider,NULL,NULL,iucn,scutinares,NULL,NULL,Shield-nosed Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,136586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros semoni,833,Matschie,NULL,NULL,"{""1800"":1903}",0,NULL,0,Schneider,NULL,NULL,iucn,semoni,NULL,NULL,Semon&#39;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,10160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros sorenseni,834,Kitchener & Maryanto,NULL,NULL,"{""1800"":1993}",0,NULL,0,Schneider,NULL,NULL,iucn,sorenseni,NULL,NULL,Sorensen&#39;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros speoris,835,Schneider,NULL,NULL,"{""1800"":1800}",0,NULL,0,Schneider,NULL,NULL,iucn,speoris,NULL,NULL,Schneider&rsquo;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Indomalayan,NA,NA,1,10162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros stenotis,836,Thomas,NULL,NULL,"{""1800"":1913}",0,NULL,0,Schneider,NULL,NULL,iucn,stenotis,NULL,NULL,Northern Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,10163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros sumbae,837,Oei,NULL,NULL,"{""1800"":1960}",0,NULL,0,Schneider,NULL,NULL,iucn,sumbae,NULL,NULL,Sumban Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,"Indomalayan, Australasia/Oceania",NA,NA,1,10164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros tephrus,8221,Cabrera,NULL,split from H. caffer,"{""1800"":1906}",0,NULL,0,Schneider,NULL,NULL,NULL,tephrus,NULL,NULL,NULL,"Vallo, P., Guillén-Servent, A., Benda, P., Pires, D. B., & Koubek, P. (2008). Variation of mitochondrial DNA in the Hipposideros caffer complex (Chiroptera: Hipposideridae) and its taxonomic implications. Acta Chiropterologica, 10(2), 193-206.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,split from H. caffer,"Vallo, P., Guillén-Servent, A., Benda, P., Pires, D. B., & Koubek, P. (2008). Variation of mitochondrial DNA in the Hipposideros caffer complex (Chiroptera: Hipposideridae) and its taxonomic implications. Acta Chiropterologica, 10(2), 193-206.",0,"Afrotropic, Palearctic",NA,NA,1,100000528,1,split,"Vallo, P., Guillén-Servent, A., Benda, P., Pires, D. B., & Koubek, P. (2008). Variation of mitochondrial DNA in the Hipposideros caffer complex (Chiroptera: Hipposideridae) & its taxonomic implications. Acta Chiropterologica, 10(2), 193-206.","Vallo, P., Guillén-Servent, A., Benda, P., Pires, D B., & Koubek, P ",2008, noneYet, noneYet,Cabrera,1906, noneYet,0,NA,NA,NA
Hipposideros turpis,839,Bangs,NULL,NULL,"{""1800"":1901}",0,NULL,0,Schneider,NULL,NULL,iucn,turpis,NULL,NULL,Lesser Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Palearctic,NA,NA,1,10165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hipposideros wollastoni,841,Thomas,NULL,NULL,"{""1800"":1913}",0,NULL,0,Schneider,NULL,NULL,iucn,wollastoni,NULL,NULL,Wollaston&#39;s Leaf-nosed Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,HIPPOSIDERIDAE,NA,NA,Hipposideros,NO,NA,NA,NA,0,Australasia/Oceania,NA,NA,1,10166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hippotragus equinus,146,Milne-Edwards,NULL,NULL,"{""1766"":1803}",0,NULL,0,Pallas,NULL,NULL,iucn,equinus,NULL,NULL,Roan Antelope,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,cervoid ruminants,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,HIPPOTRAGINI,Hippotragus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,10167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hippotragus leucophaeus,147,Pallas,NULL,NULL,"{""1766"":1766}",0,NULL,0,Pallas,NULL,NULL,iucn,leucophaeus,NULL,NULL,Bluebuck,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,cervoid ruminants,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,HIPPOTRAGINI,Hippotragus,NO,NA,NA,NA,1,Extinct,NA,NA,1,10168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hippotragus niger,148,Harris,NULL,NULL,"{""1766"":1838}",0,NULL,0,Pallas,NULL,NULL,iucn,niger,NULL,NULL,Sable Antelope,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,cervoid ruminants,ARTIODACTYLA,BOVIDAE,ANTILOPINAE,HIPPOTRAGINI,Hippotragus,NO,NA,NA,NA,0,Afrotropics,NA,NA,1,10170,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Hippotragus roosevelti,NULL,Heller,NULL,NULL,{''NA'':1910},NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Placentalia,Placentalia,Boreoeutheria,cervoid ruminants,ARTIODACTYLA,BOVIDAE,NA,NA,Hippotragus,NO,NA,Split,"Groves, C. P. & Grubb, P. 2011. Ungulate taxonomy. The John Hopkins University Press, Baltimore, Maryland.",0,Afrotropics,NA,NA,1,400000552,1,split,"Ungulate Taxonomy. Colin Groves and Peter Grubb. 2011. The Johns Hopkins University Press, Baltimore, Maryland. 336 pp.","Groves C, Grubb P",2011,http://zmmu.msu.ru/files/%D0%91%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20%D0%9F%D0%B0%D0%B2%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0/grubb-groves-2011 taxonomy ungulates.pdf,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus alienus,1587,Thomas,NULL,NULL,"{""1824"":1916}",0,NULL,0,I. Geoffroy Saint-Hilaire,NULL,NULL,iucn,alienus,NULL,NULL,Strange Big-eared Brown Bat,NULL,NULL,NULL,NULL,iucn,NULL,NULL,NULL,eutheria,Placentalia,Placentalia,Boreoeutheria,bats,CHIROPTERA,VESPERTILIONIDAE,VESPERTILIONINAE,HYPSUGINE,Histiotus,NO,NA,NA,NA,0,Neotropical,NA,NA,1,10200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
