"canonical_sciname","id","species_authority","image","notes","authority_year","parens_auth_genus","taxon_author","parens_auth_species","genus_authority","deprecated_scientific","subspecies","source","species","taxon_credit","taxon_credit_date","common_name","citation","image_credit","image_license","entry","common_name_source","image_caption","species_authority_citation","genus_authority_citation","simple_linnean_group","simple_linnean_group_alt","major_type","major_subtype","simple_linnean_subgroup","linnean_order","linnean_family","linnean_subfamily","linnean_tribe","genus","juniorSynonym","synonymOf","TaxonomyNotes","TaxonomyNotes_Citation","extinct","geo_distribution","authority_fullcitation","authority_link","MDDv1","internal_id","newSppSinceMSW3","IfNew_category","IfNew_evidenceCitation","IfNew_evidenceAuthors","IfNew_evidenceYear","IfNew_evidenceLink","IfNew_nameCitation","IfNew_nameAuthors","IfNew_nameYear","IfNew_nameLink","genusTransfersinceMSW3","IfTransfer_oldSciName","IfTransfer_oldIUCN_ID","IfTransfer_evidenceCitation"
"Myotis nyctor","9592","LaVal & Schwartz","null","recently recognized as a distinct species","{""1797"":1975}","false","null","false","Borkhausen","null","null","null","nyctor","null","null","NULL","Larsen, R. J., Larsen, P. A., Genoways, H. H., Catzeflis, F. M., Geluso, K., Kwiecinski, G. G., ... & Baker, R. J. (2012). Evolutionary history of Caribbean species of Myotis, with evidence of a third Lesser Antillean endemic. Mammalian Biology-Zeitschrift für Säugetierkunde, 77(2), 124-134.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","recently recognized as a distinct species","larsen, r. j., larsen, p. a., genoways, h. h., catzeflis, f. m., geluso, k., kwiecinski, g. g., ... & baker, r. j. (2012). evolutionary history of caribbean species of myotis, with evidence of a third lesser antillean endemic. mammalian biology-zeitschrift für säugetierkunde, 77(2), 124-134.","false","neotropical","","","true","100000619","true","split","Larsen, R. J., Larsen, P. A., Genoways, H. H., Catzeflis, F. M., Geluso, K., Kwiecinski, G. G., ... & Baker, R. J. (2012). Evolutionary history of Caribbean species of Myotis, with evidence of a third Lesser Antillean endemic. Mammalian Biology-Zeitschrift für Säugetierkunde, 77(2), 124-134.","Larsen, R J., Larsen, P A., Genoways, H H., Catzeflis, F M., Geluso, K., Kwiecinski, G G., .. & Baker, R J","2012","noneYet","noneYet","LaVal & Schwartz","1975","noneYet","false","NA","",""
"Myotis occultus","1791","Hollister","null","NULL","{""1797"":1912}","false","null","false","Borkhausen","null","null","iucn","occultus","null","null","Arizona Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","nearctic","","","true","136650","false","","","","","","","","","","false","NA","",""
"Myotis oxyotus","1793","Peters","null","NULL","{""1797"":1871}","false","null","false","Borkhausen","null","null","iucn","oxyotus","null","null","Montane Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","neotropical","","","true","14187","false","","","","","","","","","","false","NA","",""
"Myotis peninsularis","1794","Miller","null","NULL","{""1797"":1897}","false","null","false","Borkhausen","null","null","iucn","peninsularis","null","null","Peninsular Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","nearctic","","","true","14189","false","","","","","","","","","","false","NA","",""
"Myotis pequinius","1795","Thomas","null","NULL","{""1797"":1916}","false","null","false","Borkhausen","null","null","iucn","pequinius","null","null","Peking Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","palearctic","","","true","14190","false","","","","","","","","","","false","NA","",""
"Myotis petax","1796","Hollister","null","NULL","{""1797"":1912}","false","null","false","Borkhausen","null","null","newsp","petax","null","null","NULL","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","palearctic","","","true","100000237","true","split","Matveev, V.A., Kruskop, S.V. & Kramerov, D.A. 2005. Revalidation of Myotis petax Hollister, 1912 & its new status in connection with M. daubentonii (Kuhl, 1817) (Vespertilionidae, Chiroptera). Acta Chiropterologica 7(1):23--37.","Matveev, V.A., Kruskop, S.V & Kramerov, D.A","2005","noneYet","noneYet","Hollister","1912","noneYet","false","NA","",""
"Myotis peytoni","9601","Wroughton & Ryley","null","recognized as distinct from M. montivagus","{""1797"":1913}","false","null","false","Borkhausen","null","null","null","peytoni","null","null","NULL","Görföl, T., Estók, P., & Csorba, G. (2013). The subspecies of Myotis montivagus--taxonomic revision and species limits (Mammalia: Chiroptera: Vespertilionidae). Acta Zoologica Academiae Scientiarum Hungaricae, 59(1), 41-59.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","recognized as distinct from m. montivagus","görföl, t., estók, p., & csorba, g. (2013). the subspecies of myotis montivagus--taxonomic revision and species limits (mammalia: chiroptera: vespertilionidae). acta zoologica academiae scientiarum hungaricae, 59(1), 41-59.","false","indomalayan","","","true","100000620","true","split","Görföl, T., Estók, P., & Csorba, G. (2013). The subspecies of Myotis montivagus--taxonomic revision & species limits (Mammalia: Chiroptera: Vespertilionidae). Acta Zoologica Academiae Scientiarum Hungaricae, 59(1), 41-59.","Görföl, T., Estók, P., & Csorba, G","2013","noneYet","noneYet","Wroughton & Ryley","1913","noneYet","false","NA","",""
"Myotis phanluongi","1797","Borisenko, Kruskop, & Ivanova","null","misspelt, should be phanluongi","{""1797"":2008}","false","null","false","Borkhausen","null","null","newsp","phanluongi","null","null","NULL","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","misspelt, should be phanluongi","","false","indomalayan","","","true","100000238","true","denovo","Borisenko, A.V., Kruskop, S.V. & Ivanova, N.Y. 08. A new mouse-eared bat (Mammalia: Chiroptera: Vespertilionidae) from Vietnam. Russian Journal of Theriology 7:57-69.[63]","Borisenko, A.V., Kruskop, S.V & Ivanova, N.Y","2008","noneYet","noneYet","Borisenko, Kruskop & Ivanova","2013","noneYet","false","NA","",""
"Myotis pilosatibialis","9603","LaVal","null","split from M. keaysi","{""1797"":1973}","false","null","false","Borkhausen","null","null","null","pilosatibialis","null","null","NULL","Mantilla-Meluk, H., & Munoz-Garay, J. (2014). Biogeography and taxonomic status of Myotis keaysi pilosatibialis LaVal 1973 (Chiroptera: Vespertilionidae). Zootaxa, 3793(1), 060-070.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","split from m. keaysi","mantilla-meluk, h., & munoz-garay, j. (2014). biogeography and taxonomic status of myotis keaysi pilosatibialis laval 1973 (chiroptera: vespertilionidae). zootaxa, 3793(1), 060-070.","false","neotropical","","","true","100000621","true","split","Mantilla-Meluk, H., & Munoz-Garay, J. (2014). Biogeography & taxonomic status of Myotis keaysi pilosatibialis LaVal 1973 (Chiroptera: Vespertilionidae). Zootaxa, 3793(1), 060-070.","Mantilla-Meluk, H., & Munoz-Garay, J","2014","noneYet","noneYet","LaVal","1973","noneYet","false","NA","",""
"Myotis pilosus","1798","Peters","null","NULL","{""1797"":1871}","false","null","false","Borkhausen","null","null","iucn","pilosus","null","null","Rickett&#39;s Big-footed Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","palearctic, indomalayan","","","true","14193","true","split","","","","","","","","","false","NA","",""
"Myotis planicpes","9605","Baker","null","misspelt, should be planiceps","{""1797"":1955}","false","null","false","Borkhausen","null","null","null","planicpes","null","null","NULL","NULL","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","misspelt, should be planiceps","","false","nearctic","","","true","400000287","true","split","","","","","","","","","false","NA","",""
"Myotis pruinosus","1800","Yoshiyuki","null","NULL","{""1797"":1971}","false","null","false","Borkhausen","null","null","iucn","pruinosus","null","null","Frosted Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","palearctic","","","true","14192","false","","","","","","","","","","false","NA","",""
"Myotis punicus","1801","Felten, Spitzenberger, & Storch","null","NULL","{""1797"":1977}","false","null","false","Borkhausen","null","null","iucn","punicus","null","null","Maghreb Mouse-eared Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","palearctic","","","true","44864","false","","","","","","","","","","false","NA","",""
"Myotis ridleyi","1802","Thomas","null","NULL","{""1797"":1916}","false","null","false","Borkhausen","null","null","iucn","ridleyi","null","null","Ridley&#39;s Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","indomalayan","","","true","14194","false","","","","","","","","","","false","NA","",""
"Myotis riparius","1803","Handley","species&#95;photos/579c1c6fecb6fe73e2598130e4f28395.jpg","NULL","{""1960"":1960}","false","null","false","Handley","null","null","iucn","riparius","null","null","Riparian Myotis","NULL","r d lord 1977","{""cc by-nc 4.0"":""https:\\/\\/creativecommons.org\\/licenses\\/by-nc\\/4.0\\/legalcode""}","null","iucn","close-up side view of head, mouth open, teeth visible.","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","neotropical","","","true","14195","false","","","","","","","","","","false","NA","",""
"Myotis rosseti","1804","Oey","null","NULL","{""1797"":1951}","false","null","false","Borkhausen","null","null","iucn","rosseti","null","null","Thick-thumbed Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","indomalayan","","","true","14196","false","","","","","","","","","","false","NA","",""
"Myotis ruber","1805","É. Geoffroy Saint-Hilaire","null","NULL","{""1797"":1806}","false","null","false","Borkhausen","null","null","iucn","ruber","null","null","Red Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","neotropical","","","true","14197","false","","","","","","","","","","false","NA","",""
"Myotis rufoniger","9612","Tomes","null","recognized as distinct from M. formosus","{""1797"":1858}","false","null","false","Borkhausen","null","null","null","rufoniger","null","null","NULL","Csorba, G., Chou, C. H., Ruedi, M., Görföl, T., Motokawa, M., Wiantoro, S., ... & Furey, N. (2014). The reds and the yellows: a review of Asian Chrysopteron Jentink, 1910 (Chiroptera: Vespertilionidae: Myotis). Journal of Mammalogy, 95(4), 663-678.","null","null","null","null","null","null","null","null","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","recognized as distinct from m. formosus","csorba, g., chou, c. h., ruedi, m., görföl, t., motokawa, m., wiantoro, s., ... & furey, n. (2014). the reds and the yellows: a review of asian chrysopteron jentink, 1910 (chiroptera: vespertilionidae: myotis). journal of mammalogy, 95(4), 663-678.","false","indomalayan,  palearctic","","","true","100000622","true","split","Csorba, G., Chou, C. H., Ruedi, M., Görföl, T., Motokawa, M., Wiantoro, S., ... & Furey, N. (2014). The reds & the yellows: a review of Asian Chrysopteron Jentink, 1910 (Chiroptera: Vespertilionidae: Myotis). Journal of Mammalogy, 95(4), 663-678.","Csorba, G., Chou, C H., Ruedi, M., Görföl, T., Motokawa, M., Wiantoro, S., .. & Furey, N","2014","noneYet","noneYet","Tomes","1858","noneYet","false","NA","",""
"Myotis rufopictus","1806","Waterhouse","null","NULL","{""1797"":1845}","false","null","false","Borkhausen","null","null","iucn","rufopictus","null","null","Orange-fingered Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","indomalayan","","","true","136411","true","split","","","","","","","","","false","NA","",""
"Myotis schaubi","1807","Kormos","null","NULL","{""1797"":1934}","false","null","false","Borkhausen","null","null","iucn","schaubi","null","null","Schaub&#39;s Myotis","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","palearctic","","","true","14198","false","","","","","","","","","","false","NA","",""
"Myotis scotti","1808","Thomas","null","NULL","{""1797"":1916}","false","null","false","Borkhausen","null","null","iucn","scotti","null","null","Scott&#39;s Mouse-eared Bat","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","afrotropic","","","true","14199","false","","","","","","","","","","false","NA","",""
"Myotis secundus","1809","Ruedi, Csorba, Liang-Kong Lin, & Cheng-Han Chou","null","NULL","{""1797"":2015}","false","null","false","Borkhausen","null","null","newsp","secundus","null","null","NULL","NULL","null","null","null","iucn","null","null","null","eutheria","placentalia","placentalia","boreoeutheria","bats","chiroptera","vespertilionidae","myotinae","","myotis","false","","","","false","palearctic","","","true","100000239","true","denovo","Ruedi, M., Csorba, G., Lin, L.-K. & Chou, C.-H. (15). ""Molecular phylogeny & morphological revision of Myotis bats (Chiroptera: Vespertilionidae) from Taiwan & adjacent China"". Zootaxa 39 (1): 301--342. doi:10.11646/zootaxa.39.2.","Ruedi, M., Csorba, G., Lin, L.-K & Chou, C.-H","2015","noneYet","noneYet","Ruedi, Csorba, Lin & Chou","2015","noneYet","false","NA","",""
