major_type,major_subtype,linnean_order,linnean_family,linnean_subfamily,linnean_tribeg,genus,canonical_sciname,juniorSynonym,synonymOf,notes,citation,extinct,species_authority,authority_year,authority_fullcitation,authority_link,geo_distribution,MDDv1,internal_id,newSppSinceMSW3,IfNew_category,IfNew_valid_SciName,IfNew_described_SciName,IfNew_GeoRegion,IfNew_evidenceCitation,IfNew_evidenceAuthors,IfNew_evidenceYear,IfNew_evidenceLink,IfNew_nameCitation,IfNew_nameAuthors,IfNew_nameYear,IfNew_nameLink,genusTransfersinceMSW3,IfTransfer_oldSciName,IfTransfer_oldIUCN_ID,IfTransfer_evidenceCitation
Placentalia,Boreoeutheria,RODENTIA,NESOMYIDAE,DENDROMURINAE,NA,Steatomys,Steatomys_krebsii,NO,NA,NA,NA,0,Peters,1852,,,Afrotropic,0,20720,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,NESOMYIDAE,DENDROMURINAE,NA,Steatomys,Steatomys_opimus,NO,NA,NA,NA,0,Pousargues,1894,,,Afrotropic,0,136513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,NESOMYIDAE,DENDROMURINAE,NA,Steatomys,Steatomys_parvus,NO,NA,NA,NA,0,Rhoads,1896,,,Afrotropic,0,20721,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,NESOMYIDAE,DENDROMURINAE,NA,Steatomys,Steatomys_pratensis,NO,NA,NA,NA,0,Peters,1846,,,Afrotropic,0,20722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Voalavo,Voalavo_antsahabensis,NO,NA,NA,NA,0,"Goodman, Rakotondravony, Randriamanantsoa, & Rakotomalala-Razanahoera",2005,,,Afrotropic,0,165925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,NESOMYIDAE,NESOMYINAE,NA,Voalavo,Voalavo_gymnocaudus,NO,NA,NA,NA,0,Carleton & Goodman,1998,,,Afrotropic,0,29461,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Aconaemys,Aconaemys_fuscus,NO,NA,NA,NA,0,Waterhouse,1841,,,Neotropic,0,278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Aconaemys,Aconaemys_porteri,NO,NA,NA,NA,0,Thomas,1917,,,Neotropic,0,136331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Aconaemys,Aconaemys_sagei,NO,NA,NA,NA,0,Pearson,1984,,,Neotropic,0,279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Octodon,Octodon_bridgesi,NO,NA,NA,NA,0,Waterhouse,1845,,,Neotropic,0,15087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Octodon,Octodon_degus,NO,NA,NA,NA,0,Molina,1782,,,Neotropic,0,15088,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Octodon,Octodon_lunatus,NO,NA,NA,NA,0,Osgood,1943,,,Neotropic,0,15089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Octodon,Octodon_pacificus,NO,NA,NA,NA,0,Hutterer,1994,,,Neotropic,0,15090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Octodontomys,Octodontomys_gliroides,NO,NA,NA,NA,0,Gervais & d'Orbigny,1844,,,Neotropic,0,15091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Octomys,Octomys_mimax,NO,NA,NA,NA,0,Thomas,1920,,,Neotropic,0,15093,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Pipanacoctomys,Pipanacoctomys_aureus,NO,NA,Updated_genus_based_on_Upham_info_-_but_added_to_Name_Conflicts,NA,0,"Mares, Braun, Barquez, & Diaz",2000,,,Neotropic,0,400000394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Spalacopus,Spalacopus_cyanus,NO,NA,NA,NA,0,Molina,1782,,,Neotropic,0,20427,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Tympanoctomys,Tympanoctomys_barrerae,NO,NA,NA,NA,0,Lawrence,1941,,,Neotropic,0,22586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Tympanoctomys,Tympanoctomys_kirchnerorum,NO,NA,NA,NA,0,"Teta, Pardiñas, Sauthier, & Gallardo",2014,,,Neotropic,0,100000362,1,deNovo,Tympanoctomys_kirchnerorum,Tympanoctomys_kirchnerorum,Argentina_(Chubut),"Teta,_P.,_Pardiñas,_U.F.J.,_Sauthier,_D.E.U._&_Gallardo,_M.H._2014._A_new_species_of_the_tetraploid_vizcacha_rat_Tympanoctomys_(Caviomorpha,_Octodontidae)_from_central_Patagonia,_Argentina._Journal_of_Mammalogy_95:_60-71","Teta,_P.,_Pardiñas,_U.F.J.,_Sauthier,_D.E.U_&_Gallardo,_M.H",2014,https://academic.oup.com/jmammal/article-lookup/doi/10.1644/13-MAMM-A-160,"Teta,_P.,_Pardiñas,_U.F.J.,_Sauthier,_D.E.U._&_Gallardo,_M.H._2014._A_new_species_of_the_tetraploid_vizcacha_rat_Tympanoctomys_(Caviomorpha,_Octodontidae)_from_central_Patagonia,_Argentina._Journal_of_Mammalogy_95:_60-71","Teta,_Pardiñas,_Sauthier_&_Gallardo",2014,https://academic.oup.com/jmammal/article-lookup/doi/10.1644/13-MAMM-A-160,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,OCTODONTIDAE,NA,NA,Tympanoctomys,Tympanoctomys_loschalchalerosorum,NO,NA,NA,NA,0,"Mares, Braun, Barquez, & Diaz",2000,,,Neotropic,0,136714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Salinoctomys_loschalchalerosorum,136714,"Upham,_N._S._and_Patterson,_B.D._2015._Evolution_of_caviomorph_rodents:_a_complete_phylogeny_and_timetree_for_living_genera._Pp._63-120_In:_Biology_of_caviomorph_rodents:_diversity_and_evolution_(A.I._Vassallo_and_D._Antenucci,_eds.)._SAREM_Series_A,_Buenos_Aires,_Argentina."
Placentalia,Boreoeutheria,RODENTIA,PEDETIDAE,NA,NA,Pedetes,Pedetes_capensis,NO,NA,NA,NA,0,Forster,1778,,,Afrotropic,0,16467,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,PEDETIDAE,NA,NA,Pedetes,Pedetes_surdaster,NO,NA,NA,NA,0,Thomas,1902,,,Afrotropic,0,136621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,PETROMURIDAE,NA,NA,Petromus,Petromus_typicus,NO,NA,NA,NA,0,A. Smith,1831,,,Afrotropic,0,16776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,PLATACANTHOMYIDAE,NA,NA,Platacanthomys,Platacanthomys_lasiurus,NO,NA,NA,NA,0,Blyth,1859,,,Palearctic,0,17481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,PLATACANTHOMYIDAE,NA,NA,Typhlomys,Typhlomys_chapensis,NO,NA,split_from_cinereus,"Cheng,_F.,_He,_K.,_Chen,_Z._Z.,_Zhang,_B.,_Wan,_T.,_Li,_J._T.,_..._&_Jiang,_X._L._(2017)_Phylogeny_and_systematic_revision_of_the_genus_Typhlomys_(Rodentia,_Platacanthomyidae),_with_description_of_a_new_species._Journal_of_Mammalogy.",0,Osgood,1932,,,"Palearctic, Indomalaya",0,100000842,1,splitFromExisting,Typhlomys_chapensis,Typhlomys_chapensis,Lao_Cai_Province_of_northern_Vietnam,"Abramov,_A.V.,_Balakirev,_A.E.,_Rozhnov,_V.V._2014._An_enigmatic_pygmy_dormouse:_molecular_&_morphological_evidence_for_the_species_taxonomic_status_of_Typhlomys_chapensis_(Rodentia:_Platacanthomyidae),_53:34.","Abramov,_A.V.,_Balakirev,_A.E.,_Rozhnov,_V.V",2014,https://zoologicalstudies.springeropen.com/articles/10.1186/s40555-014-0034-2,"Osgood,_W.H._Mammals_of_the_Kelley-Roosevelts_and_Delacour_Asiatic_expeditions._Field_Mus_Nat_Hist,_Zool_Ser_1932,_18:_193-339.",Osgood,1932,http://www.biodiversitylibrary.org/item/20750#page/7/mode/1up,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,PLATACANTHOMYIDAE,NA,NA,Typhlomys,Typhlomys_cinereus,NO,NA,NA,NA,0,Milne-Edwards,1877,,,Palearctic,0,22605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,PLATACANTHOMYIDAE,NA,NA,Typhlomys,Typhlomys_daloushanensis,NO,NA,split_from_cinereus,"Cheng,_F.,_He,_K.,_Chen,_Z._Z.,_Zhang,_B.,_Wan,_T.,_Li,_J._T.,_..._&_Jiang,_X._L._Phylogeny_and_systematic_revision_of_the_genus_Typhlomys_(Rodentia,_Platacanthomyidae),_with_description_of_a_new_species._Journal_of_Mammalogy.",0,Wang Yingxiang & Li Chongyun,1996,,,Palearctic,0,100000843,1,splitFromExisting,Typhlomys_daloushanensis,Typhlomys_daloushanensis,Palearctic,"Cheng,_F.,_He,_K.,_Chen,_Z._Z.,_Zhang,_B.,_Wan,_T.,_Li,_J._T.,_..._&_Jiang,_X._L._Phylogeny_&_systematic_revision_of_the_genus_Typhlomys_(Rodentia,_Platacanthomyidae),_with_description_of_a_new_species._Journal_of_Mammalogy.","Cheng,_F.,_He,_K.,_Chen,_Z_Z.,_Zhang,_B.,_Wan,_T.,_Li,_J_T.,_.._&_Jiang,_X_L",2017,https://academic.oup.com/jmammal/article-abstract/98/3/731/3072268/Phylogeny-and-systematic-revision-of-the-genus?redirectedFrom=fulltext,_noneYet,Wang_&_Li,1996,_noneYet,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,PLATACANTHOMYIDAE,NA,NA,Typhlomys,Typhlomys_nanus,NO,NA,described_in_2017,"Cheng,_F.,_He,_K.,_Chen,_Z._Z.,_Zhang,_B.,_Wan,_T.,_Li,_J._T.,_..._&_Jiang,_X._L._Phylogeny_and_systematic_revision_of_the_genus_Typhlomys_(Rodentia,_Platacanthomyidae),_with_description_of_a_new_species._Journal_of_Mammalogy.",0,"Feng Cheng, Kai He, Zhong-Zheng Chen, Bin Zhang, Tao Wan, Jia-Tang Li, Bao-Wei Zhang, & Xue-Long Jiang",2017,,,Palearctic,0,100000844,1,deNovo,Typhlomys_nanus,Typhlomys_nanus,Palearctic,"Cheng,_F.,_He,_K.,_Chen,_Z._Z.,_Zhang,_B.,_Wan,_T.,_Li,_J._T.,_..._&_Jiang,_X._L._Phylogeny_&_systematic_revision_of_the_genus_Typhlomys_(Rodentia,_Platacanthomyidae),_with_description_of_a_new_species._Journal_of_Mammalogy.","Cheng,_F.,_He,_K.,_Chen,_Z_Z.,_Zhang,_B.,_Wan,_T.,_Li,_J_T.,_.._&_Jiang,_X_L",2017,https://academic.oup.com/jmammal/article-abstract/98/3/731/3072268/Phylogeny-and-systematic-revision-of-the-genus,"Cheng,_F.,_He,_K.,_Chen,_Z._Z.,_Zhang,_B.,_Wan,_T.,_Li,_J._T.,_..._&_Jiang,_X._L._Phylogeny_&_systematic_revision_of_the_genus_Typhlomys_(Rodentia,_Platacanthomyidae),_with_description_of_a_new_species._Journal_of_Mammalogy.","Cheng,_He,_Chen,_Zhang,_Wan,_Li,_Zhang_&_Jiang",2017,https://academic.oup.com/jmammal/article-abstract/98/3/731/3072268/Phylogeny-and-systematic-revision-of-the-genus,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Aeretes,Aeretes_melanopterus,NO,NA,NA,NA,0,Milne-Edwards,1867,,,Palearctic,0,555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Aeromys,Aeromys_tephromelas,NO,NA,NA,NA,0,Günther,1873,,,Indomalaya,0,556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Aeromys,Aeromys_thomasi,NO,NA,NA,NA,0,Hose,1900,,,Indomalaya,0,557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Ammospermophilus,Ammospermophilus_harrisii,NO,NA,NA,NA,0,Audubon & Bachman,1854,,,Nearctic,0,42399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Ammospermophilus,Ammospermophilus_interpres,NO,NA,NA,NA,0,Merriam,1890,,,Nearctic,0,42451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Ammospermophilus,Ammospermophilus_leucurus,NO,NA,NA,NA,0,Merriam,1889,,,Nearctic,0,42452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Ammospermophilus,Ammospermophilus_nelsoni,NO,NA,NA,NA,0,Merriam,1893,,,Nearctic,0,1149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,XERINI,Atlantoxerus,Atlantoxerus_getulus,NO,NA,NA,NA,0,Linnaeus,1758,,,Palearctic,0,2358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Belomys,Belomys_pearsonii,NO,NA,NA,NA,0,Gray,1842,,,"Palearctic, Indomalaya",0,2756,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Biswamoyopterus,Biswamoyopterus_biswasi,NO,NA,NA,NA,0,Saha,1981,,,Palearctic,0,2816,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Biswamoyopterus,Biswamoyopterus_laoensis,NO,NA,NA,NA,0,"Sanamxay, Douangboubpha, Bumrungsri, Xayavong, Xayaphet, Satasook, & Bates",2013,,,Indomalaya,0,100000028,1,deNovo,Biswamoyopterus_laoensis,Biswamoyopterus_laoensis,Laos,"Sanamxay,_D.,_Douangboubpha,_B.,_Bumrungsri,_S.,_Xayavong,_S.,_Xayaphet,_V.,_Satasook,_C._&_Bates,_P.J.J._2013._Rediscovery_of_Biswamoyopterus_(Mammalia:_Rodentia:_Sciuridae:_Pteromyini)_in_Asia,_with_the_description_of_a_new_species_from_Lao_PDR._Zootaxa_3686:_471-481","Sanamxay,_D.,_Douangboubpha,_B.,_Bumrungsri,_S.,_Xayavong,_S.,_Xayaphet,_V.,_Satasook,_C_&_Bates,_P.J.J",2013,_noneYet,_noneYet,"Sanamxay,_Douangboubpha,_Bumrungsri,_Xayavong,_Xayaphet,_Satasook_&_Bates",2013,_noneYet,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_adamsi,NO,NA,NA,NA,0,Kloss,1921,,,Indomalaya,0,3591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_baluensis,NO,NA,NA,NA,0,Bonhote,1901,,,Indomalaya,0,3593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_caniceps,NO,NA,NA,NA,0,Gray,1842,,,Indomalaya,0,3594,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_erythraeus,NO,NA,NA,NA,0,Pallas,1778,,,"Palearctic, Indomalaya",0,3595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_finlaysonii,NO,NA,NA,NA,0,Horsfield,1823,,,Indomalaya,0,3596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_inornatus,NO,NA,NA,NA,0,Gray,1867,,,"Palearctic, Indomalaya",0,3597,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_melanogaster,NO,NA,NA,NA,0,Thomas,1895,,,Indomalaya,0,3598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_nigrovittatus,NO,NA,NA,NA,0,Horsfield,1823,,,Indomalaya,0,3599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_notatus,NO,NA,includes_albescens,HMW6,0,Boddaert,1785,,,Indomalaya,0,3600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_orestes,NO,NA,NA,NA,0,Thomas,1895,,,Indomalaya,0,3601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_phayrei,NO,NA,NA,NA,0,Blyth,1856,,,"Palearctic, Indomalaya",0,3602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_prevostii,NO,NA,NA,NA,0,Desmarest,1822,,,Indomalaya,0,3603,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_pygerythrus,NO,NA,NA,NA,0,I. Geoffroy Saint-Hilaire,1833,,,"Palearctic, Indomalaya",0,3604,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Callosciurus,Callosciurus_quinquestriatus,NO,NA,NA,NA,0,Anderson,1871,,,"Palearctic, Indomalaya",0,3605,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Callospermophilus,Callospermophilus_lateralis,NO,NA,NA,NA,0,Say,1823,,,Nearctic,0,42468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Spermophilus_lateralis,42468,"Helgen,_K._M.,_Cole,_F._R.,_Helgen,_L._E.,_&_Wilson,_D._E._(2009)._Generic_Revision_in_the_Holarctic_Ground_Squirrel_Genus_Spermophilus._Journal_of_Mammalogy,_90(2),_270–305._http://doi.org/10.1644/07-MAMM-A-309.30"
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Callospermophilus,Callospermophilus_madrensis,NO,NA,NA,NA,0,Merriam,1901,,,Nearctic,0,20485,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Spermophilus_madrensis,20485,"Helgen,_K._M.,_Cole,_F._R.,_Helgen,_L._E.,_&_Wilson,_D._E._(2009)._Generic_Revision_in_the_Holarctic_Ground_Squirrel_Genus_Spermophilus._Journal_of_Mammalogy,_90(2),_270–305._http://doi.org/10.1644/07-MAMM-A-309.28"
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Callospermophilus,Callospermophilus_saturatus,NO,NA,NA,NA,0,Rhoads,1895,,,Nearctic,0,42562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Spermophilus_saturatus,42562,"Helgen,_K._M.,_Cole,_F._R.,_Helgen,_L._E.,_&_Wilson,_D._E._(2009)._Generic_Revision_in_the_Holarctic_Ground_Squirrel_Genus_Spermophilus._Journal_of_Mammalogy,_90(2),_270–305._http://doi.org/10.1644/07-MAMM-A-309.27"
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Cynomys,Cynomys_gunnisoni,NO,NA,NA,NA,0,Baird,1855,,,Nearctic,0,42453,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Cynomys,Cynomys_leucurus,NO,NA,NA,NA,0,Merriam,1890,,,Nearctic,0,42454,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Cynomys,Cynomys_ludovicianus,NO,NA,NA,NA,0,Ord,1815,,,Nearctic,0,6091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Cynomys,Cynomys_mexicanus,NO,NA,NA,NA,0,Merriam,1892,,,Nearctic,0,6089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,MARMOTINI,Cynomys,Cynomys_parvidens,NO,NA,NA,NA,0,J. A. Allen,1905,,,Nearctic,0,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Dremomys,Dremomys_gularis,NO,NA,NA,NA,0,Osgood,1932,,,Palearctic,0,136313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Dremomys,Dremomys_lokriah,NO,NA,NA,NA,0,Hodgson,1836,,,"Palearctic, Indomalaya",0,6821,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Dremomys,Dremomys_pernyi,NO,NA,NA,NA,0,Milne-Edwards,1867,,,"Palearctic, Indomalaya",0,6822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Dremomys,Dremomys_pyrrhomerus,NO,NA,NA,NA,0,Thomas,1895,,,"Palearctic, Indomalaya",0,6823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,CALLOSCIURINAE,CALLOSCIURINI,Dremomys,Dremomys_rufigenis,NO,NA,NA,NA,0,Blanford,1878,,,"Palearctic, Indomalaya",0,6824,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,SCIURINAE,PTEROMYINI,Eoglaucomys,Eoglaucomys_fimbriatus,NO,NA,NA,NA,0,Gray,1837,,,Palearctic,0,7781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Placentalia,Boreoeutheria,RODENTIA,SCIURIDAE,XERINAE,PROTOXERINI,Epixerus,Epixerus_ebii,NO,NA,NA,NA,0,Temminck,1853,,,Afrotropic,0,7899,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
