image,deprecated_scientific,common_name,simple_linnean_group,simple_linnean_subgroup,linnean_order,linnean_family,notes,genus,genus_authority,species,species_authority,subspecies,canonical_sciname,authority_year,major_type,major_subtype,taxon_author,taxon_credit,taxon_credit_date,parens_auth_genus,parens_auth_species,source,internal_id
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Neotragus,,pygmaeus,,,Neotragus_pygmaeus,,,,,,,FALSE,FALSE,IUCN,14602
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Nesotragus,,moschatus,,,Nesotragus_moschatus,,,,,,,FALSE,FALSE,IUCN,14604
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Nilgiritragus,,hylocrius,,,Nilgiritragus_hylocrius,,,,,,,FALSE,FALSE,IUCN,9917
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Oreamnos,,americanus,,,Oreamnos_americanus,,,,,,,FALSE,FALSE,IUCN,42680
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Oreamnos,,harringtoni,,,Oreamnos_harringtoni,,,,,,,FALSE,FALSE,newSpExt,300000027
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Oreotragus,,oreotragus,,,Oreotragus_oreotragus,,,,,,,FALSE,FALSE,IUCN,15485
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Oryx,,beisa,,,Oryx_beisa,,,,,,,FALSE,FALSE,IUCN,15571
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Oryx,,dammah,,,Oryx_dammah,,,,,,,FALSE,FALSE,IUCN,15568
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Oryx,,gazella,,,Oryx_gazella,,,,,,,FALSE,FALSE,IUCN,15573
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Oryx,,leucoryx,,,Oryx_leucoryx,,,,,,,FALSE,FALSE,IUCN,15569
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ourebia,,ourebi,,,Ourebia_ourebi,,,,,,,FALSE,FALSE,IUCN,15730
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ovibos,,moschatus,,,Ovibos_moschatus,,,,,,,FALSE,FALSE,IUCN,29684
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ovis,,ammon,,,Ovis_ammon,,,,,,,FALSE,FALSE,IUCN,15733
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ovis,,aries,,,Ovis_aries,,,,,,,FALSE,FALSE,newSpDom,200000012
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ovis,,canadensis,,,Ovis_canadensis,,,,,,,FALSE,FALSE,IUCN,15735
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ovis,,dalli,,,Ovis_dalli,,,,,,,FALSE,FALSE,IUCN,39250
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ovis,,nivicola,,,Ovis_nivicola,,,,,,,FALSE,FALSE,IUCN,15740
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Ovis,,orientalis,,,Ovis_orientalis,,,,,,,FALSE,FALSE,IUCN,15739
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Pantholops,,hodgsonii,,,Pantholops_hodgsonii,,,,,,,FALSE,FALSE,IUCN,15967
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Pelea,,capreolus,,,Pelea_capreolus,,,,,,,FALSE,FALSE,IUCN,16484
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Philantomba,,maxwellii,,,Philantomba_maxwellii,,,,,,,FALSE,FALSE,IUCN,4142
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Philantomba,,monticola,,,Philantomba_monticola,,,,,,,FALSE,FALSE,IUCN,4143
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Philantomba,,walteri,,,Philantomba_walteri,,,,,,,FALSE,FALSE,newSp,100000276
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Procapra,,gutturosa,,,Procapra_gutturosa,,,,,,,FALSE,FALSE,IUCN,18232
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Procapra,,picticaudata,,,Procapra_picticaudata,,,,,,,FALSE,FALSE,IUCN,18231
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Procapra,,przewalskii,,,Procapra_przewalskii,,,,,,,FALSE,FALSE,IUCN,18230
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Pseudois,,nayaur,,,Pseudois_nayaur,,,,,,,FALSE,FALSE,IUCN,61513537
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Pseudoryx,,nghetinhensis,,,Pseudoryx_nghetinhensis,,,,,,,FALSE,FALSE,IUCN,18597
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Raphicerus,,campestris,,,Raphicerus_campestris,,,,,,,FALSE,FALSE,IUCN,19308
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Raphicerus,,melanotis,,,Raphicerus_melanotis,,,,,,,FALSE,FALSE,IUCN,19306
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Raphicerus,,sharpei,,,Raphicerus_sharpei,,,,,,,FALSE,FALSE,IUCN,19307
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Redunca,,arundinum,,,Redunca_arundinum,,,,,,,FALSE,FALSE,IUCN,19390
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Redunca,,fulvorufula,,,Redunca_fulvorufula,,,,,,,FALSE,FALSE,IUCN,19391
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Redunca,,redunca,,,Redunca_redunca,,,,,,,FALSE,FALSE,IUCN,19392
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Rupicapra,,pyrenaica,,,Rupicapra_pyrenaica,,,,,,,FALSE,FALSE,IUCN,19771
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Rupicapra,,rupicapra,,,Rupicapra_rupicapra,,,,,,,FALSE,FALSE,IUCN,39255
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Saiga,,tatarica,,,Saiga_tatarica,,,,,,,FALSE,FALSE,IUCN,19832
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Sylvicapra,,grimmia,,,Sylvicapra_grimmia,,,,,,,FALSE,FALSE,IUCN,21203
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Syncerus,,caffer,,,Syncerus_caffer,,,,,,,FALSE,FALSE,IUCN,21251
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tetracerus,,quadricornis,,,Tetracerus_quadricornis,,,,,,,FALSE,FALSE,IUCN,21661
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,angasii,,,Tragelaphus_angasii,,,,,,,FALSE,FALSE,IUCN,22052
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,buxtoni,,,Tragelaphus_buxtoni,,,,,,,FALSE,FALSE,IUCN,22046
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,derbianus,,,Tragelaphus_derbianus,,,,,,,FALSE,FALSE,IUCN,44172
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,eurycerus,,,Tragelaphus_eurycerus,,,,,,,FALSE,FALSE,IUCN,22047
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,imberbis,,,Tragelaphus_imberbis,,,,,,,FALSE,FALSE,IUCN,22053
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,oryx,,,Tragelaphus_oryx,,,,,,,FALSE,FALSE,IUCN,22055
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,scriptus,,,Tragelaphus_scriptus,,,,,,,FALSE,FALSE,IUCN,22051
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,spekii,,,Tragelaphus_spekii,,,,,,,FALSE,FALSE,IUCN,22050
,,,eutheria,,ARTIODACTYLA,BOVIDAE,,Tragelaphus,,strepsiceros,,,Tragelaphus_strepsiceros,,,,,,,FALSE,FALSE,IUCN,22054
,,,eutheria,,ARTIODACTYLA,CAMELIDAE,,Camelus,,bactrianus,,,Camelus_bactrianus,,,,,,,FALSE,FALSE,newSpDom,200000005
,,,eutheria,,ARTIODACTYLA,CAMELIDAE,,Camelus,,dromedarius,,,Camelus_dromedarius,,,,,,,FALSE,FALSE,newSpDom,200000006
,,,eutheria,,ARTIODACTYLA,CAMELIDAE,,Camelus,,ferus,,,Camelus_ferus,,,,,,,FALSE,FALSE,IUCN,63543
,,,eutheria,,ARTIODACTYLA,CAMELIDAE,,Lama,,glama,,,Lama_glama,,,,,,,FALSE,FALSE,newSpDom,200000011
,,,eutheria,,ARTIODACTYLA,CAMELIDAE,,Lama,,guanicoe,,,Lama_guanicoe,,,,,,,FALSE,FALSE,IUCN,11186
,,,eutheria,,ARTIODACTYLA,CAMELIDAE,,Vicugna,,pacos,,,Vicugna_pacos,,,,,,,FALSE,FALSE,newSpDom,200000013
,,,eutheria,,ARTIODACTYLA,CAMELIDAE,,Vicugna,,vicugna,,,Vicugna_vicugna,,,,,,,FALSE,FALSE,IUCN,22956
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Alces,,alces,,,Alces_alces,,,,,,,FALSE,FALSE,IUCN,41782
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Alces,,americanus,,,Alces_americanus,,,,,,,FALSE,FALSE,IUCN,818
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Axis,,axis,,,Axis_axis,,,,,,,FALSE,FALSE,IUCN,41783
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Axis,,calamianensis,,,Axis_calamianensis,,,,,,,FALSE,FALSE,IUCN,2446
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Axis,,kuhlii,,,Axis_kuhlii,,,,,,,FALSE,FALSE,IUCN,2447
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Axis,,porcinus,,,Axis_porcinus,,,,,,,FALSE,FALSE,IUCN,41784
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Blastocerus,,dichotomus,,,Blastocerus_dichotomus,,,,,,,FALSE,FALSE,IUCN,2828
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Capreolus,,capreolus,,,Capreolus_capreolus,,,,,,,FALSE,FALSE,IUCN,42395
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Capreolus,,pygargus,,,Capreolus_pygargus,,,,,,,FALSE,FALSE,IUCN,42396
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Cervus,,albirostris,,,Cervus_albirostris,,,,,,,FALSE,FALSE,IUCN,4256
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Cervus,,elaphus,,,Cervus_elaphus,,,,,,,FALSE,FALSE,IUCN,41785
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Cervus,,nippon,,,Cervus_nippon,,,,,,,FALSE,FALSE,IUCN,41788
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Cervus,,wallichi,,,Cervus_wallichi,,,,,,,FALSE,FALSE,IUCN,4263
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Dama,,dama,,,Dama_dama,,,,,,,FALSE,FALSE,IUCN,42188
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Dama,,mesopotamica,,,Dama_mesopotamica,,,,,,,FALSE,FALSE,IUCN,6232
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Elaphodus,,cephalophus,,,Elaphodus_cephalophus,,,,,,,FALSE,FALSE,IUCN,7112
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Elaphurus,,davidianus,,,Elaphurus_davidianus,,,,,,,FALSE,FALSE,IUCN,7121
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Hippocamelus,,antisensis,,,Hippocamelus_antisensis,,,,,,,FALSE,FALSE,IUCN,10053
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Hippocamelus,,bisulcus,,,Hippocamelus_bisulcus,,,,,,,FALSE,FALSE,IUCN,10054
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Hydropotes,,inermis,,,Hydropotes_inermis,,,,,,,FALSE,FALSE,IUCN,10329
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,americana,,,Mazama_americana,,,,,,,FALSE,FALSE,IUCN,29619
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,bororo,,,Mazama_bororo,,,,,,,FALSE,FALSE,IUCN,41023
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,bricenii,,,Mazama_bricenii,,,,,,,FALSE,FALSE,IUCN,136301
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,chunyi,,,Mazama_chunyi,,,,,,,FALSE,FALSE,IUCN,12913
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,gouazoubira,,,Mazama_gouazoubira,,,,,,,FALSE,FALSE,IUCN,29620
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,nana,,,Mazama_nana,,,,,,,FALSE,FALSE,IUCN,29621
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,nemorivaga,,,Mazama_nemorivaga,,,,,,,FALSE,FALSE,IUCN,136708
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,pandora,,,Mazama_pandora,,,,,,,FALSE,FALSE,IUCN,29622
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,rufina,,,Mazama_rufina,,,,,,,FALSE,FALSE,IUCN,12914
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Mazama,,temama,,,Mazama_temama,,,,,,,FALSE,FALSE,IUCN,136290
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Megaloceros,,giganteus,,,Megaloceros_giganteus,,,,,,,FALSE,FALSE,newSpExt,300000022
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,atherodes,,,Muntiacus_atherodes,,,,,,,FALSE,FALSE,IUCN,42189
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,crinifrons,,,Muntiacus_crinifrons,,,,,,,FALSE,FALSE,IUCN,13924
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,feae,,,Muntiacus_feae,,,,,,,FALSE,FALSE,IUCN,13927
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,gongshanensis,,,Muntiacus_gongshanensis,,,,,,,FALSE,FALSE,IUCN,13926
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,montanus,,,Muntiacus_montanus,,,,,,,FALSE,FALSE,IUCN,136831
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,muntjak,,,Muntiacus_muntjak,,,,,,,FALSE,FALSE,IUCN,42190
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,puhoatensis,,,Muntiacus_puhoatensis,,,,,,,FALSE,FALSE,IUCN,136293
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,putaoensis,,,Muntiacus_putaoensis,,,,,,,FALSE,FALSE,IUCN,136479
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,reevesi,,,Muntiacus_reevesi,,,,,,,FALSE,FALSE,IUCN,42191
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,rooseveltorum,,,Muntiacus_rooseveltorum,,,,,,,FALSE,FALSE,IUCN,13928
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,truongsonensis,,,Muntiacus_truongsonensis,,,,,,,FALSE,FALSE,IUCN,44704
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,vaginalis,,,Muntiacus_vaginalis,,,,,,,FALSE,FALSE,IUCN,136551
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Muntiacus,,vuquangensis,,,Muntiacus_vuquangensis,,,,,,,FALSE,FALSE,IUCN,44703
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Odocoileus,,hemionus,,,Odocoileus_hemionus,,,,,,,FALSE,FALSE,IUCN,42393
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Odocoileus,,virginianus,,,Odocoileus_virginianus,,,,,,,FALSE,FALSE,IUCN,42394
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Ozotoceros,,bezoarticus,,,Ozotoceros_bezoarticus,,,,,,,FALSE,FALSE,IUCN,15803
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Pudu,,mephistophiles,,,Pudu_mephistophiles,,,,,,,FALSE,FALSE,IUCN,18847
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Pudu,,puda,,,Pudu_puda,,,,,,,FALSE,FALSE,IUCN,18848
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rangifer,,tarandus,,,Rangifer_tarandus,,,,,,,FALSE,FALSE,IUCN,29742
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rucervus,,duvaucelii,,,Rucervus_duvaucelii,,,,,,,FALSE,FALSE,IUCN,4257
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rucervus,,eldii,,,Rucervus_eldii,,,,,,,FALSE,FALSE,IUCN,4265
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rucervus,,schomburgki,,,Rucervus_schomburgki,,,,,,,FALSE,FALSE,IUCN,4288
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rusa,,alfredi,,,Rusa_alfredi,,,,,,,FALSE,FALSE,IUCN,4273
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rusa,,marianna,,,Rusa_marianna,,,,,,,FALSE,FALSE,IUCN,4274
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rusa,,timorensis,,,Rusa_timorensis,,,,,,,FALSE,FALSE,IUCN,41789
,,,eutheria,,ARTIODACTYLA,CERVIDAE,,Rusa,,unicolor,,,Rusa_unicolor,,,,,,,FALSE,FALSE,IUCN,41790
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Cephalorhynchus,,commersonii,,,Cephalorhynchus_commersonii,,,,,,,FALSE,FALSE,IUCN,4159
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Cephalorhynchus,,eutropia,,,Cephalorhynchus_eutropia,,,,,,,FALSE,FALSE,IUCN,4160
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Cephalorhynchus,,heavisidii,,,Cephalorhynchus_heavisidii,,,,,,,FALSE,FALSE,IUCN,4161
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Cephalorhynchus,,hectori,,,Cephalorhynchus_hectori,,,,,,,FALSE,FALSE,IUCN,4162
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Delphinus,,capensis,,,Delphinus_capensis,,,,,,,FALSE,FALSE,IUCN,6337
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Delphinus,,delphis,,,Delphinus_delphis,,,,,,,FALSE,FALSE,IUCN,6336
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Feresa,,attenuata,,,Feresa_attenuata,,,,,,,FALSE,FALSE,IUCN,8551
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Globicephala,,macrorhynchus,,,Globicephala_macrorhynchus,,,,,,,FALSE,FALSE,IUCN,9249
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Globicephala,,melas,,,Globicephala_melas,,,,,,,FALSE,FALSE,IUCN,9250
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Grampus,,griseus,,,Grampus_griseus,,,,,,,FALSE,FALSE,IUCN,9461
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lagenodelphis,,hosei,,,Lagenodelphis_hosei,,,,,,,FALSE,FALSE,IUCN,11140
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lagenorhynchus,,acutus,,,Lagenorhynchus_acutus,,,,,,,FALSE,FALSE,IUCN,11141
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lagenorhynchus,,albirostris,,,Lagenorhynchus_albirostris,,,,,,,FALSE,FALSE,IUCN,11142
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lagenorhynchus,,australis,,,Lagenorhynchus_australis,,,,,,,FALSE,FALSE,IUCN,11143
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lagenorhynchus,,cruciger,,,Lagenorhynchus_cruciger,,,,,,,FALSE,FALSE,IUCN,11144
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lagenorhynchus,,obliquidens,,,Lagenorhynchus_obliquidens,,,,,,,FALSE,FALSE,IUCN,11145
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lagenorhynchus,,obscurus,,,Lagenorhynchus_obscurus,,,,,,,FALSE,FALSE,IUCN,11146
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lissodelphis,,borealis,,,Lissodelphis_borealis,,,,,,,FALSE,FALSE,IUCN,12125
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Lissodelphis,,peronii,,,Lissodelphis_peronii,,,,,,,FALSE,FALSE,IUCN,12126
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Orcaella,,brevirostris,,,Orcaella_brevirostris,,,,,,,FALSE,FALSE,IUCN,15419
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Orcaella,,heinsohni,,,Orcaella_heinsohni,,,,,,,FALSE,FALSE,IUCN,136315
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Orcinus,,orca,,,Orcinus_orca,,,,,,,FALSE,FALSE,IUCN,15421
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Peponocephala,,electra,,,Peponocephala_electra,,,,,,,FALSE,FALSE,IUCN,16564
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Pseudorca,,crassidens,,,Pseudorca_crassidens,,,,,,,FALSE,FALSE,IUCN,18596
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Sotalia,,fluviatilis,,,Sotalia_fluviatilis,,,,,,,FALSE,FALSE,IUCN,190871
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Sotalia,,guianensis,,,Sotalia_guianensis,,,,,,,FALSE,FALSE,IUCN,181359
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Sousa,,chinensis,,,Sousa_chinensis,,,,,,,FALSE,FALSE,IUCN,20424
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Sousa,,sahulensis,,,Sousa_sahulensis,,,,,,,FALSE,FALSE,newSp,100000334
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Sousa,,teuszii,,,Sousa_teuszii,,,,,,,FALSE,FALSE,IUCN,20425
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Stenella,,attenuata,,,Stenella_attenuata,,,,,,,FALSE,FALSE,IUCN,20729
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Stenella,,clymene,,,Stenella_clymene,,,,,,,FALSE,FALSE,IUCN,20730
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Stenella,,coeruleoalba,,,Stenella_coeruleoalba,,,,,,,FALSE,FALSE,IUCN,20731
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Stenella,,frontalis,,,Stenella_frontalis,,,,,,,FALSE,FALSE,IUCN,20732
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Stenella,,longirostris,,,Stenella_longirostris,,,,,,,FALSE,FALSE,IUCN,20733
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Steno,,bredanensis,,,Steno_bredanensis,,,,,,,FALSE,FALSE,IUCN,20738
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Tursiops,,aduncus,,,Tursiops_aduncus,,,,,,,FALSE,FALSE,IUCN,41714
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Tursiops,,australis,,,Tursiops_australis,,,,,,,FALSE,FALSE,newSp,100000360
,,,eutheria,,ARTIODACTYLA,DELPHINIDAE,,Tursiops,,truncatus,,,Tursiops_truncatus,,,,,,,FALSE,FALSE,IUCN,22563
,,,eutheria,,ARTIODACTYLA,ESCHRICHTIIDAE,,Eschrichtius,,robustus,,,Eschrichtius_robustus,,,,,,,FALSE,FALSE,IUCN,8097
,,,eutheria,,ARTIODACTYLA,GIRAFFIDAE,,Giraffa,,camelopardalis,,,Giraffa_camelopardalis,,,,,,,FALSE,FALSE,IUCN,9194
,,,eutheria,,ARTIODACTYLA,GIRAFFIDAE,,Okapia,,johnstoni,,,Okapia_johnstoni,,,,,,,FALSE,FALSE,IUCN,15188
,,,eutheria,,ARTIODACTYLA,HIPPOPOTAMIDAE,,Choeropsis,,liberiensis,,,Choeropsis_liberiensis,,,,,,,FALSE,FALSE,IUCN,10032
,,,eutheria,,ARTIODACTYLA,HIPPOPOTAMIDAE,,Hippopotamus,,amphibius,,,Hippopotamus_amphibius,,,,,,,FALSE,FALSE,IUCN,10103
,,,eutheria,,ARTIODACTYLA,HIPPOPOTAMIDAE,,Hippopotamus,,guldbergi,,,Hippopotamus_guldbergi,,,,,,,FALSE,FALSE,IUCN,40783
,,,eutheria,,ARTIODACTYLA,HIPPOPOTAMIDAE,,Hippopotamus,,lemerlei,,,Hippopotamus_lemerlei,,,,,,,FALSE,FALSE,IUCN,40782
,,,eutheria,,ARTIODACTYLA,INIIDAE,,Inia,,araguaiaensis,,,Inia_araguaiaensis,,,,,,,FALSE,FALSE,newSp,100000141
,,,eutheria,,ARTIODACTYLA,INIIDAE,,Inia,,boliviensis,,,Inia_boliviensis,,,,,,,FALSE,FALSE,newSp,100000142
,,,eutheria,,ARTIODACTYLA,INIIDAE,,Inia,,geoffrensis,,,Inia_geoffrensis,,,,,,,FALSE,FALSE,IUCN,10831
,,,eutheria,,ARTIODACTYLA,INIIDAE,,Lipotes,,vexillifer,,,Lipotes_vexillifer,,,,,,,FALSE,FALSE,IUCN,12119
,,,eutheria,,ARTIODACTYLA,INIIDAE,,Pontoporia,,blainvillei,,,Pontoporia_blainvillei,,,,,,,FALSE,FALSE,IUCN,17978
,,,eutheria,,ARTIODACTYLA,MONODONTIDAE,,Delphinapterus,,leucas,,,Delphinapterus_leucas,,,,,,,FALSE,FALSE,IUCN,6335
,,,eutheria,,ARTIODACTYLA,MONODONTIDAE,,Monodon,,monoceros,,,Monodon_monoceros,,,,,,,FALSE,FALSE,IUCN,13704
,,,eutheria,,ARTIODACTYLA,MOSCHIDAE,,Moschus,,anhuiensis,,,Moschus_anhuiensis,,,,,,,FALSE,FALSE,IUCN,136643
,,,eutheria,,ARTIODACTYLA,MOSCHIDAE,,Moschus,,berezovskii,,,Moschus_berezovskii,,,,,,,FALSE,FALSE,IUCN,13894
,,,eutheria,,ARTIODACTYLA,MOSCHIDAE,,Moschus,,chrysogaster,,,Moschus_chrysogaster,,,,,,,FALSE,FALSE,IUCN,13895
,,,eutheria,,ARTIODACTYLA,MOSCHIDAE,,Moschus,,cupreus,,,Moschus_cupreus,,,,,,,FALSE,FALSE,IUCN,136750
,,,eutheria,,ARTIODACTYLA,MOSCHIDAE,,Moschus,,fuscus,,,Moschus_fuscus,,,,,,,FALSE,FALSE,IUCN,13896
,,,eutheria,,ARTIODACTYLA,MOSCHIDAE,,Moschus,,leucogaster,,,Moschus_leucogaster,,,,,,,FALSE,FALSE,IUCN,13901
,,,eutheria,,ARTIODACTYLA,MOSCHIDAE,,Moschus,,moschiferus,,,Moschus_moschiferus,,,,,,,FALSE,FALSE,IUCN,13897
,,,eutheria,,ARTIODACTYLA,NEOBALAENIDAE,,Caperea,,marginata,,,Caperea_marginata,,,,,,,FALSE,FALSE,IUCN,3778
